ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
7662,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/,404,Not Found,137,174,23
7663,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/customer,404,Not Found,140,174,23
7664,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category/,200,OK,373,170,21782
7665,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/orders/,200,OK,373,169,1833
7666,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/orders/,200,OK,392,169,1833
7667,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/customer/12585824659/,404,Not Found,137,174,23
7668,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/,204,No Content,360,164,0
7669,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7/,403,Forbidden,358,174,23
7670,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/customer/,405,Method Not Allowed,366,170,0
7671,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:11 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7/status,404,Not Found,413,264,135
7672,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/,204,No Content,353,164,0
7673,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/,204,No Content,352,164,0
7674,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/,204,No Content,356,164,0
7675,Wed Mar 13 22:52:11 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7/status/,404,Not Found,359,264,136
7676,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com,404,Not Found,180,174,23
7677,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category/65f2553e5a8d773f94ba9fc4,403,Forbidden,283,174,23
7678,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,299,174,23
7679,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,201,Created,319,174,2564
7680,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev,404,Not Found,141,174,23
7681,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,202,Accepted,345,175,2558
7682,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category,500,Internal Server Error,359,187,127
7683,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/category,500,Internal Server Error,370,187,127
7684,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,400,Bad Request,384,178,2195
7685,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,400,Bad Request,460,178,2195
7686,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1,404,Not Found,139,174,23
7687,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative,404,Not Found,141,174,23
7688,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,366,176,95
7689,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:12 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7,403,Forbidden,302,174,23
7690,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,396,176,95
7691,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,202,Accepted,379,175,2558
7692,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem,404,Not Found,141,174,23
7693,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order,403,Forbidden,309,174,23
7694,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/customer,404,Not Found,143,174,23
7695,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/orders?status=wVKbRJbHPwZDcSyrQOSQVoDJTMJekXBeQHZsoYWepJVyIKNjEnARanNOrCQhTtDqPECEWpTnusCPWKeqFFByULGfNRuEGUFZVTALoADCYYvfAdyCEpTjOwjxjlKuhhREGMLkjrDCKicLHwKbyLOaWOAJHAgBggSUEgUuOcmuabdPfOBBbNHmFROWpiwVatGyDLwXeLwUydvbcOZtFokOICeDcyfxSFjgwUcjsjxliFYhsheVkfdAWGeGUPHGPyvhRosvmTRbUCtTEhRmIYAAdlWsnQVcGUldswEoLfnUFvVIxHJKbAKoZMfPMhuvgXPLcoNdSIfyPfCwYMRdhEmtjMDcsPihgkKdxNorsympQdZjHXERHyHlgMwkVqgPMySsngktcNEhoriSqdYHxELlqmXXQWItErohXNdidIXvlDGUJbMSVaHnIxCMUvFROadJistycsTpiwteYfKireKqoQrlkqJoGZLhsnaPEoEfmWcaEXCaNLGJNlvRbWFUjYbkWUIVCFVYwFcOOvGOWDqartcKiEnppasrlrqsftYZbQHlIGLPfTlCRqQeprexHxiZPecYVckdYcnbfiGoCEyJOdQcMaJtFmuriQOnkiDFCYLUDvBdXHktobYxniIGAeVaTwqdvioiXZnGavbxTkQLXRLCFdmgcEAjTZFgLjOSpyaQhPrSFgfBGPPOEtrgcAVxABdVYUVYPnqSigmauOrSFcaGmCngMmYdFNDFSTnXEtUvVYoxNeAEDtoxEmngDRfCLYgXkBFBijLlwrOmQXDYTlqTxHJlHwWwDQodTwKqKXaUrkYcVIhnZKafvWSjBTLJbjVniBoHLaiGGSGSEmGWSOjGpRiRhcGgKwPDQWrWQcXdpYKRkoYfjfXmQgZmqRNNmFgylsHIUGLtvKrFGZbZDRakpZjNoMQJBYKxgeWpdIRgOocybVfiNrqjxcXLGynNaVJghohuptaWqtqpJBKkAxmWVtiqmlDkXotDwSTwmFeGgqesgKUPFwZfaALaTiEEyeeFArOurApeebDfgeKqnQGoYGMePPhWAKrMSnOucQELbJEMEMuFUhhnpQArQOoqVEeuRpAfyQuIdcQqHGoKiTjaJutmvcgPfxuskcehmMAoIPrDCvbYrfEESuJDeBqPBFOCUhXQcIiXDGXXTFFHIEFdqcGphkcltBNBbnFrGBVIVWmhvUFbwjXvPhFZomZuTaJYnAmEIGuuvNtOFvAvUOPEkQWtjrbKQsKdxRmAgYPhKeVGBHEBEDqoKfaXLFvagsJDKIACFbNtOYgXVqPhrfFmmTgavIakMFCZPnXpQgmyZooTQadVTpAScuwfJThlAxOapIMqFmomiLHnVYBlYMQtZYSKTdiyDxONBkXCwPZsoILNrwOhLeYriPUXMrnvTDgXpSdSpstkUfwZvKSgfEojeosSKjpbRdQVmOwTSHLJjYYZNDjMFdsiAevLiyCIZRpOeNQpEJuaTbYghbeptNSltdkxXcVYqYFwMZefJbmlfLbmaeFgILIODeNHqGtXwJVGbWdTkcgIfbqnkgpBHxUsKGBAGhiXmKvIuXZWrXBHLJiWiSliGCaBcshHAWSQZAJvQjhfsMpVRLFYKaGWohfxNQeROWukFKrfTUJyDTejTCBYFciVkxMHFNHJjbXbsAgiJnTaotiFaPSgYjeVKlQqdjhTcHJFbwCyjkDEUARbODrMsMZLmRRkZLSnqDvknHcXeiqcAcyucGauGkUpmWbKNDkLaewYybDjdkGHJmprHcaqcwvrYtiDBgyhkQpqwySpabJDEmqlesYaGovsIVyDqlTpQBToqLfsfaMlwjXMWoEGMqpvrnMhBMooItxmaKBsIjtlFvlDRQjNmdmshDxnditxKxcRqnudSVftfrtqeifFcXnAbBQbWPhAkpiftPiXCwOjNXEmCgldFguPIdQgSldtvcEhXISgqgBdvTEsuLPfbTnjqeGXIGAtwXNsEOXvDMYgRtFJpxRWsjWjnbbePIfxJFICyKDWSOnYQeruAGfBOSDVoirfOqJByMaVfkQKCAhqFDAmHpgJkioUqAEYhPZZfXVioXJryxaRhLLsNwtgFEpS,400,Bad Request,308,178,2262
7696,Wed Mar 13 22:52:12 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,336,176,95
7697,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,202,Accepted,331,175,2428
7698,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,378,176,95
7699,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order/65f255e05a8d773f94ba9fc7/status,404,Not Found,329,264,135
7700,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,359,143,0
7701,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,345,143,0
7702,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,400,Bad Request,469,143,0
7703,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?cpf=QcmwTmBtpOoSjEOPHRZDdPEWVqQgZOpharKNpJFQypQJfiTWhTlEHlPvyTMkjvNMsYmVeKDpLEepZxjCUOOUjoSBaIfjTZBDqDdvcSXuysnwcMTruLLUTWgRcpmvZSVrXXEYJQxjeTplgvKLmbgFwBslPIHAJSUVIMJUCsppjEMXEaplBtoiNPMjksbdKQgSLiFgNvKBoyeyCbExxLhhkVjZkgQOlxaTEvltxWTmfPriOwrIVdFarxsBEpXMMlCWywlKJXtyLsfWJOWiWWrYYgSFNbNXWgKDrGMKNMwAXyneSNiGGXTyjmoiyidGDwTgQGRbpokRyMiBJwkyZXowtiLbDLltswbaaWJRhYydemCBHjylFstSlcBKcEPrRMtPgbFWJBPjdspCkRossHvWpJxNBSiiiYhLIyZelfSxqOlcxVqudOEkbSZLjDahfNqUUhWbyubDtCQANQGQodvdEMIonJcLtZqunklovltupQlEZsmgJgQOhHMHalkhbjssfLtedVlhRvISFCtRirfQgLSiIpAbkTmYBhaCLCfkZbCtSHYdmePvdgtJynqjSiVyDAhFVybjWsNNZXavXrrovtxmlsbUtxhiNFKdIWfwLusdhkxPpZbbLnfvqfYhoGgWfZhiwZyfnYyZAAndZHOUgXROmggQAKoByfCwxTKNUfUPpQdbykMkvfJMWlNdOUoTBoGeNcJEMmgfqwYZTEkxtiBxUvnlGFAKUdKdrkPkaMuTUYiYUOdOXFBJgLaMeDoHxXQcuoRyEXmkeKfPOOhSBIcHXywAyXPHcPQaVBFCweUcfOQQpuMqSYqKhTFxyVoEvmkeNwtPnbyMKhauSirQVSwDoQnVIfjpsruaatthHQwRssbZmjsdGFpWTqdAcElHrPnTLECQcXKPUCmOboSDqjfTnCaETuwvyBwoJycwpBmnRfpkwxoUUqROepDcqumMZEHMwuZOGSncYrZYIUKSmEoqYTdHhSUvioZXppEGAoBuTBOKaWRgfGOhIIPECAXkvnUbmjJJslyeOcOvTDyjwUVWJgLvWqGcGTsDcftshAvwDUelKdNmcfDEyMdhJWFFucwBEWJAEHVBWUDHRDgLqZfDocSdjlNVYLmsDBZyAaYGuEXWcIxYhosMLEbDEuRrPOwNUEijkxiAlZykahmQOburgAViEkfacAdHiyxUqvPIEJTYKCPPuwPVkDlNotjXYNECZMMQcSVrjXEkWqQwHoSYveVlDMaKJZTGnLOOvmBlUnxhbaDUxmsBBTbfaQeCvKUuZfBjOaFcnmyyrvOrZeNfVsGIvLIbdJxwapiXxIdpQyXOfjfgeuNnhUxbgvuXrqHssGpnHynBnBaMUaOooUWBZyqxaulDDxVNudMHtqQGgQZuHTtMGTHNwcVDIavPdHQAvUXdgpqIHCnPdLBwUlCdrviaOVlrVdTudGDlCVlseOjiYjnbKwBECVELGkDfmmbTPfWtIiALyVIRdnkFsJAmapShTXXmHRXhRiBLkgLpvrTwquEiwyBGcTvhJAAFkGcGHeYGGchLOxFToUZxqjeCIhygeYPftgaQaUQcDihGYQFRsGskeRtxoufPGoAxFlywPQRsKxADGWQvJtOMvwHKurdsBknjTWqIbRbGaRugVQKrsujLRHtiLYgEHJICsTImWUlMFGxKRiDqQBDjRDvIHpCsakKEKfFdeLPjgJBcisNnUZNOvhXVboEtNhAquemPUbbuhatPhtXebvguqLFdrqyLfbOIqnFEStDUJRijksZIvfVDhyjaVbPZTWMgMVNLHEKxeTKQJpdoxNsHKmbAitQHAEOLlpfLSkglsZHyrriadWJdAUmqSPgJIwodFENEfQYpJTrROHkIOqcgiwfLhHkLuCvcGYryodEvUaGKfZtRsydpCsuGgniOpECcIbOCrgtabsRdRqKPedLiRCEvfHUyTPAPhaydckjNlSqkcsuncyxhjxwIwxfKPqYLfCsPOHXJZjfTaZsicdoojFfZuELiMZgQNDFQgTocWILsQUNolcFXLRVEsaKLLdsOrwheHhPfRKONCGBZwBlVMMhLSCRCtMDGOArEMFuoxvvvphrcLrfv,204,No Content,332,164,0
7704,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=ZKINKPheUDiWuuwnCIpPKcFGgDEQbjbUoBNriyJgRSvsyQHecfWnZrqOauNLMFHddPkgWUYmCEfbDvQEWdScWxowJfqGxkCmLZwvZAPdooyxqcxlfenmPwbwxoHfNAvGnZXAQRRVkGUCBbcxBBXKMhhtZhTaIeuVUjiZfaeWlSSXuZGXgmfOLxspwSUnREBPjaBchedScyMJKjnhoBAdlwShUYrIuwtFqPdjpaOTObohpZZKlREiXRbsonMJqjboidNjGHkThJKLlXUHIqPpSyoLRBulHCpMyIvAvoTHDnglvVRfZEAtxCwAaEsBWcbHVTomJaavjZeBshRytXaGfNfQITXcGKPLfulSKAcYWLMPTPvYmtmkCKQTKLKehYKqYmvyafMcislCPpFaNDChsSxVxExKeLXPgXKSXBpEbmGObVAQDItflFWxqTmXtjHXuchfshfaXOEaUrSjcRCNIsdyqbVBMcMhxdFEumAwiWXxtuCiWdfAxsGAIVXRJkhcNcxYhOsZDFpgTFqytKkjIUDIBwXDXsvMELEENpVrXnBCSesqEgMZerMClcZKHFRAxVPCllkkcSRyQuVssoalEntCawkAhgDtcxoDIaWImjfqDwyBdbgKYJcpdshDQuFqQjWDmIoyalZOpoOAUDujboXaxnynYdgxDmNcHeoymaNaOQCLmZoIAWnJHyBSLThQgUOWTFrkIpJvHlyVrZWHafRgAjrnQOiaHubGJfAafbRBLWeiijAhnAlxEyvfnSRtdRqkgcCeMgAnYnNDCXJqwCoCJMJrNLSTfdCxrrfgYmkWFrapEkhReHtWCrnjZEPQkyALHdnUmonADoteDfJPAUbPFvxqUwSvWXheBkKtZRZpUchaMPqoITtuTFHmdZAWBsENbJdfULfKxBomdGpacIIPfFDFlPaIPDhFSTTIKyvdOXfYYMfeknrlKpWGMXObPJDSZjSCaLgHBqmArlLuvIafxSSumwtdayZrGnXXbkhQGFUSrPCKIUwWfqurdEiqonTgVlhQdPiMIqeFnSFMUYjBkkSgMRIsieHgBkLbAJUSjnEcftvZhSTMMlLriTHfsncNiMDTjfjMBPfHcEgdyJrUgOFQMHAUIDHvBUrLJfwYLUxIeggbWvOahrZiZvtBPIWPmlDccNDdYWxLUnsWGbObrcAPHhFYbAbwmSuaCALgbkVaEKUfJhUJWyllqePArnpnqmRrwgjrjabcHEnFacTMcorYOHDsKAMDrMFMQQXRQyyLnusXdZOHVsvJfDibkCnapGmCjbYWcxEVHENpicSgVtsFqfRPvtPhvCFSRbLAbahlsgQQdrmNGYbIjjGYTCbRpZapcjTbDmlcdDtcKODyBKSjkYmjUZPlTGnoBKpsxcbygaPZfMHJsicjeuLomEVKnSvrFtxRKsyCwGccYvngreQOndUrUrrZhQjDBwauABcsyNGDNQryPxeZpToWcSayLCgtpDPDjYbxjbUPrKdHkXwQeZmAiMdmxuAOoNuRiRAmonqceEFqMcYdRtKphsOrctLKQVEtYSkkNwTRKCeKerRhbogNZBkWPefOwOsaiNAwMDLglpauAUjCoKmWkJgTrmicNMeVvTEpVuFDPRfIwEmBGbNIcsBtIVkxZhwsiGwowgikNUwQotrTJYZOAymEJLdbiZUtgXQhRMLFFqqsqpaMhIsgvylBfGdYTCXWebsxrCZUUdtBGIRPHZiOcUODkSuAeoPBWpSJgjlgRMbhyEtqkrlobAfteJPvwKTIiVvvNRwAmCXnVyBBEmkLVVeImvcMCiyBsuEsLjlXCQIhlZTOJIUnPEHIZJBlhbdLvOutAicSANkWcfodKeuyLqKGNCOrwgSPykhgKubjsHyheUjPNbMRFyFUSanlAZQjPgjUxMgfmvcGWgaFiksBLuZspXmUisbXjdPpPNxxNPOiBQTELpGLlfKJbHShhMaiWpxNLabBoMKPmZwJuEfdHHhvhqHfURXcJjAtAtirLEnpIXOyStPKPuqHuwsgcpFlPuTkwcNKYFfataestvITmTxAMCKqcuxIPKkdRrcHgkGhHjUJbUQaaNmoZEOWWZbwYSjQvXHI&status=RECEIVED&status=FINALIZED,400,Bad Request,348,178,2262
7705,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:13 BRT 2024,GET,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/totem/order?status=LIOONqcVNWBkDllPXSMSHMUoKniDBWdrfFtkWWULBSjfGCpGwpUHYVBZBwywDRYBPTNeeJrHHkxhwIZOsOXouoKaHKnXOwcgmVjWhEqyVcPyQxvvvJnMZkFEkrbWifhVqoBKLFjVMQTaElHkfLDrFQMTqtmvjYhQgHWKPjUNeqkRnixcIhKKXLEBwsuTYmjWxMTRLnWDEqyMeLwrhjqEFMKMbUCwOsZaFfQCUYaWFHNZXdhlqVkHsbxeqHgpweJIMxkoubwoPjxtnWjSDUVruJsGUAnrLxdMUcmBilPRJDaEPrCivFYuVIFBsxSWqwNDLkDEUnUqgwBMXttLLpQslQFTvKGrZjXRjGbervfcUfjAeVLYIBOyFYICKoUeXppeWbvTmIASvxatZHVwkuKRNDlUlmeOlWmAfbhEmPQgbfldriwKPjSNLWOfruCMVTLEKQNjdbOrDoGVbjmOsZLtVERseASrelehiZHaQSGuCvYUrHxeHkvZOxHNpitkYWflLeEOGnRCGcANDCkyjEuKMEolSZvtXIvPQpWApqcMnaQnqSarrcQFgXQrboaSoYCcWelnnyLffUWugBqcEAVOJhaQUZdXKKIWGTUNkRwMfFgfcqMYZgTNKpcpLvQsbnPIiTfZigVDmJiscMkqSFusKxKATYgIWHiOjcpUQMVZLhbFINjVtWFfJDKbuCtESSIApDkTNIeTHeeImrMMRttMdFOqwMgCEYVFDaOslpJZnYxCUbmydpGrwvaMJKEhaPWagBfuAqweKMPGyOieIgXqOknhECjiwviNDHNJfgZnNNkiaFDgFwdvLZCFlPvFjPPuVgtigGFDSKTuaMAXHjgIqTvZLsqbOfXWmCwsCYMurgPniDhvnVQPNovXRwSbJvCKLvKWCnmtqGFOBaCqoCusiPmvSkXIItyHmlVpgJeNgfIjUTGmJhAEZyCNsTqguHJPFJMeejBxYnUgRALIjYACTBRZUayayCRbKQTLwXLgUWcHkKbeZePeEXHBKYQAtCcxknpAZiQhoChNKrokXswItydVDUUohJWANptjhtWdyapDEZPygmmIeYTjMWCjiLOYxewYZQSuHvSjhGkBjyGaTpusekKaeZVJoeTaYmqTmKDUldAXDoQdKCsswMZluqpWRjDDyOauiNdgCICPGBTrjHurDuQoxFQpBIXsNXtIGukeNtXEnfxliwmPBQuYGvkAuhMhDuJPEJMWaIEKiMKVvlIsvTsgjLkMAndmtfowLtMJaAHEWFZminNKbDItqrVTqNXlyVfgDwrsdHThVqrSmOaJuayyfCZEQYWJdGoaQiMmKijtsaHwfyELDbSElHxeDoWVMvClNQaIgbIArZmsLoocBiiayrZWCdHDnPcZdLUCGYLhFQsqTNjRgmtrAPmmBJCfIqdtEjbJVLvcNDlfWMJGZsQuCkwUHgIKvucVCsLftwFFPSZJGJilUqDCZEsXcmBiaCisOLESBikPvYmcrrqIJQdehGcYAeMNjUNfOXnMFevTFGXZigvWOxXAOnDPVPBEwxxfPFgWEPGuAlccMrPWronPAyfDfDClRrOfKerqMapNvtuMQkSeHpjJEXREFiTsCrWyiGQLtdFObbIgZejfbDuYfPlspQuccdPCLvMAUmFYlHZvLRkwakLJjWFkkCTEBSoSNNLhSTSxAuYWtZaDWjOgAcnALAVigHqKOHJaZEQqdQTZngsAkdENgNnUAtXTfKPRyIPlGFZWNACQwWasKMsqaUVKeqUKZQKqElMwWHiBVmNgXofsQUUXpUpKjOemfsvpEiqfIWLLgSdnbElFccKQKAYClbjydkRAVVBUUJTixvlShLZEZUxneVTwrdTMtnEJWeqBPFRJtewBQnpoUdRyTkMjImDbiYMyHZCdOJTegVlZMGIqVltdCMcjlDLhLvYQOwbbbwtwTWviaQjfVlxEQEjmfQsiCSgiWeRcWGchiQQcwmWcKhuoiOmWZdylnIsGvfXbrHlUpyrWWDGlYlqGLRbmHtJlDuIDMXwAbOMIkXqIZttYFMiqxOIeWtgJnPAyOZCiFFUhddOAfLyXlTSorDNfaNlfqUEFhYnfOOrpWdGC,400,Bad Request,384,178,2262
7706,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:14 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,400,Bad Request,360,176,95
7707,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:14 BRT 2024,POST,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product,403,Forbidden,318,174,23
7708,Wed Mar 13 22:52:13 BRT 2024,Wed Mar 13 22:52:14 BRT 2024,PUT,https://c0yb79yznl.execute-api.us-east-1.amazonaws.com/dev/v1/administrative/product/65f255b65a8d773f94ba9fc6,400,Bad Request,360,178,2177
